"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DAP",1389.27471091842,0.102439181294048,0.11367661076824,0.901145632349099,0.367510893285829,0.544615888444138
"CEPT1",681.970176917176,-0.128905939842058,0.143087075016526,-0.900891571283917,0.367645973129561,0.544735614880237
"CHST13",22.7883577631936,-0.625716172691407,0.694661749759696,-0.900749426476786,0.367721562537604,0.544735614880237
"EIF4E1B",4.40667903212672,1.40422008943655,1.55882833609997,0.900817657029363,0.367685277858015,0.544735614880237
"RP11-403I13.5",10.7697569342956,-0.930498746205994,1.03303526762124,-0.90074247740703,0.367725258144597,0.544735614880237
"SLC25A15P2",4.40667903212672,1.40422008943655,1.55882833609997,0.900817657029363,0.367685277858015,0.544735614880237
"HIVEP2",1001.43505217744,0.102911758031924,0.114283254161869,0.900497266958829,0.367855679106046,0.544889230905955
"SNX18P3",135.774293925934,0.26092880870344,0.289785337231967,0.900421019213168,0.367896239138648,0.544895851082576
"TSPAN32",16.8032322702017,-0.714444170083975,0.793484425259031,-0.900388397479568,0.367913593139371,0.544895851082576
"AP001469.7",27.2146805005785,-0.579490606567557,0.644061796747268,-0.899743797092425,0.368256610041845,0.545364262863189
"AC006042.8",11.2602338720499,-0.893507659253523,0.993532979677336,-0.899323603272537,0.368480318636413,0.54561155475513
"MYO1H",7.13022592467158,-1.09219250194989,1.21451783845752,-0.899280741184506,0.368503142899833,0.54561155475513
"RP5-1024G6.7",7.04022573054875,1.13472972660135,1.2618211289436,0.899279383244554,0.36850386602362,0.54561155475513
"GPATCH2",512.725548522367,-0.138444581490947,0.153992012303975,-0.899037420315422,0.368632729079758,0.545762722621459
"RP11-43N16.4",16.8530676993902,-0.720173986563176,0.801239252807773,-0.898825143725147,0.368745805063761,0.545890497390383
"SIRT6",486.765615660199,-0.139572069514455,0.155296276753538,-0.898747042956878,0.36878741339096,0.545912460722691
"TOGARAM1",389.3811084187,0.156885197845913,0.174584388574201,0.898621000005595,0.368854569164167,0.545972235759765
"NCSTN",1834.35392797713,-0.0911510106870789,0.101461069410827,-0.898384091715008,0.368980814653713,0.546119459360082
"HLA-DMA",13.9583075208421,0.797861636336423,0.888183602308596,0.898307100314164,0.369021848201902,0.546140550637609
"RAI1",1890.15949558357,0.0830305830780524,0.0924481469302944,0.898131394030616,0.369115503733756,0.546239512057118
"LA16c-385E7.1",7.52442633926853,-1.12596683866785,1.25399561859723,-0.89790332754703,0.369237090512711,0.546340143142347
"TCTA",505.386450647997,-0.140459168181746,0.156427115441178,-0.897920848221255,0.369227749009744,0.546340143142347
"INCENP",3027.61269439671,0.0747365468742682,0.0832458721765772,0.897780813873156,0.369302415270426,0.546397152066409
"ECM1",36.1339148542794,0.486739594728625,0.542276944861484,0.89758489521061,0.369406894780827,0.546479044754557
"RP11-124O10.1",13.3232042170161,0.799438541209663,0.890663391872529,0.897576512636188,0.369411365450288,0.546479044754557
"ZMYND12",5.67943364965581,1.23928782035972,1.38079364285961,0.897518486392484,0.36944231344718,0.546485180522411
"AC006277.2",17.2569927600548,-0.72666101356755,0.810033120390536,-0.897075681568687,0.369678534188379,0.546592141250164
"LYST",686.199538705881,-0.129279747076827,0.144112593930737,-0.897074596679322,0.369679113053812,0.546592141250164
"MTCO1P28",8.38886536330564,-1.00627447244786,1.12173327035527,-0.8970710765574,0.369680991292437,0.546592141250164
"SDF2",406.70124446989,0.152125424641334,0.169582929522294,0.89705623714523,0.369688909253023,0.546592141250164
"SS18L1",662.675728104052,-0.121498965640706,0.135433398575942,-0.897112284844401,0.369659004074482,0.546592141250164
"STAG3",117.480178242984,0.272151266711552,0.303391077752588,0.897031213730974,0.369702261395825,0.546592141250164
"SYDE2",388.09621275108,-0.154367916429617,0.172063642890645,-0.897155923449357,0.369635721014883,0.546592141250164
"RP3-438D16.4",11.2419042926812,-0.8807560209114,0.982068265057603,-0.896837880062991,0.369805431631986,0.546699671094029
"SENCR",5.04023946051488,1.29420736065243,1.44314828298865,0.896794443029948,0.369828613754648,0.546699671094029
"AC009506.1",29.5322207585099,-0.539161422591047,0.601353346169776,-0.896580065655492,0.369943039090878,0.546786258584628
"FOSB",41.3836512414936,-0.465533193298992,0.51932123910042,-0.896426254596095,0.370025150309361,0.546786258584628
"JUND",2054.72942624137,-0.0853331418361166,0.095172643780997,-0.896614178675942,0.369924829569856,0.546786258584628
"LBH",264.465968736427,0.203655523344726,0.227196915926909,0.896383309226976,0.370048078488935,0.546786258584628
"MRPS22",745.261548877382,-0.116709618248603,0.130181440859583,-0.896515029162175,0.369977757096381,0.546786258584628
"RP11-187A9.3",9.61190806680509,-0.936927693504139,1.04519799986754,-0.896411678574658,0.370032932228445,0.546786258584628
"NDUFV2P1",8.37462666925179,-1.00317736876519,1.119220472979,-0.896317922147243,0.370082989808363,0.546798220794315
"RP11-572O6.1",7.15870331277927,-1.099361262323,1.22680625450427,-0.896116447309145,0.370190573656537,0.546917547270718
"S1PR1",75.3871152191695,0.338220695672238,0.377584601577027,0.895748116474081,0.370387305748125,0.547168554046947
"NDUFB11",2413.41945342722,0.0821372194546871,0.0917245967466655,0.895476484694092,0.370532430734971,0.547343291445725
"RRP1B",4664.992581592,0.0619226449394951,0.0691675407706264,0.895255841823886,0.370650339811116,0.547477803628285
"CRAT",824.590031257439,-0.11420050135321,0.127587850612328,-0.895073479215551,0.370747809926371,0.547542448917842
"RNA5SP203",5.13190137326547,-1.28814123374846,1.43908855691484,-0.895109079673328,0.37072878075866,0.547542448917842
"URB1",2138.61121362522,0.0800850527692999,0.0894897572050731,0.894907476235279,0.370836549896662,0.547633841899104
"EBLN2",55.8645464744159,-0.420725799595533,0.470195616343756,-0.894788860149527,0.370899966400016,0.547687827855944
"LAMC2",34.4943418148515,-0.50381685485321,0.563137274833997,-0.894660817829412,0.370968430068238,0.547749258328851
"GNG3",8.39598471033257,-1.00782608078108,1.1267721501779,-0.894436448950182,0.37108841803945,0.547841213029705
"RBM10",3121.99023910987,0.074561466217868,0.0833653794942128,0.89439365202007,0.371111307713173,0.547841213029705
"SPINT1",239.715701871955,-0.192199621710075,0.214888908336321,-0.894413877375489,0.371100490197562,0.547841213029705
"RP11-706O15.1",728.524852350434,0.125333675429915,0.140143480362627,0.894323982147505,0.37114857208832,0.547856560985445
"MIR3939",12.7634425579379,0.813506828815431,0.910165031910658,0.893801453905213,0.371428131157162,0.548229534739463
"AC069282.6",47.2019149729151,-0.463124100524032,0.518267662751337,-0.893600225924644,0.371535825445359,0.548269432382133
"CCN6",8.1994939583183,1.06978638991536,1.19708042303573,0.893662922999308,0.371502268805863,0.548269432382133
"MSS51",62.1712595514564,-0.449149438388267,0.502613676473282,-0.893627570065024,0.371521190122096,0.548269432382133
"LRRC17",33.9272556870668,0.523869023943992,0.586442370981226,0.893300091989367,0.37169648874672,0.548466828427119
"CTC-342M10.2",5.03312011348796,1.29918421334662,1.45514199212336,0.892822982484913,0.371951976691179,0.548804106853099
"MED27",466.953706932943,0.141683016959484,0.158707816322598,0.892728664803068,0.372002495867332,0.548838933017203
"SYPL1",899.742315640871,0.107286411572494,0.120206333059298,0.892518795324783,0.372114923066173,0.548965084375802
"PITPNA-AS1",45.4467989622664,-0.453228355781659,0.507924231787963,-0.892314891507013,0.372224174628782,0.549079740170025
"RP11-155D18.17",9.84509094936357,0.926153509528297,1.03797074113016,0.892273233559437,0.372246497381709,0.549079740170025
"METTL15P1",8.54713112840633,-1.27379228064387,1.42770867292573,-0.892193417886544,0.372289269582651,0.549103110022411
"CABCOCO1",10.0300718215236,-0.944620173342107,1.05897330142327,-0.892015098088429,0.372384839892028,0.549114478237429
"ORC1",1056.83528541174,-0.111465269274958,0.124964138370963,-0.891978056489033,0.372404694205552,0.549114478237429
"RNA5SP82",5.07234129800932,-1.32189443297257,1.48194635751324,-0.891998840761521,0.372393553745606,0.549114478237429
"RP11-1007O24.2",10.0300718215236,-0.944620173342107,1.05897330142327,-0.892015098088429,0.372384839892028,0.549114478237429
"CFL1P1",27.652516260393,0.556371455576782,0.62398470861281,0.891642772486619,0.37258443641952,0.549211729534003
"ENTR1",1727.01437686351,-0.0845661756571536,0.0948404452927386,-0.891667846941545,0.372570992409603,0.549211729534003
"GMPPB",749.620553842783,-0.128874853803053,0.144544281674769,-0.891594273463038,0.372610440683335,0.549211729534003
"IGSF9",41.5113473359811,0.452651448505375,0.50757315182321,0.89179549170291,0.37250255859514,0.549211729534003
"RP1-168L15.7",34.4827084198384,-0.495968732760494,0.556297160761016,-0.891553593554222,0.372632253352113,0.549211729534003
"SLC15A1",15.4397113751092,-0.747939792981209,0.838911051060037,-0.89156030551287,0.372628654328614,0.549211729534003
"RP1-33L1.2",5.39611432577763,1.40447561746831,1.57589596259056,0.891223564758386,0.372809244860757,0.549432878863522
"ARHGEF33",10.7158306197922,-0.911221450744875,1.02308041701185,-0.890664541704664,0.373109162741097,0.549722539923639
"CCDC178",9.24409879439802,0.947070884613951,1.06346051771883,0.890555755323629,0.373167544388358,0.549722539923639
"LINC02228",9.50442131130587,-0.999265592464151,1.12196136690105,-0.890641711865898,0.373121414206437,0.549722539923639
"LRRC9",44.7430385319792,0.442869911496219,0.497208931183193,0.890711899406824,0.373083749372328,0.549722539923639
"OVOS",131.999434051154,-0.263524982716072,0.295860943302884,-0.89070554488935,0.373087159308615,0.549722539923639
"PPP2CB",701.271764522995,0.117761831092338,0.132233255712424,0.890561383049076,0.373164524056478,0.549722539923639
"KCNT1",12.4083580934728,-0.908630704041647,1.02045439976193,-0.890417743559759,0.373241618362814,0.549766604370252
"TMEM266",254.625204050985,-0.199743805561023,0.224330530643415,-0.890399559026258,0.373251379083996,0.549766604370252
"CTC-499B15.5",41.5862948073836,-0.451552103421573,0.507182403619249,-0.890315003437227,0.373296767175983,0.549793743552579
"CCN5",11.1227841421689,-0.907972554513867,1.02046787976823,-0.889761032674627,0.373594214372392,0.550152352514439
"RBP5",20.9405403689296,-0.735964674480189,0.827112008833027,-0.889800494516532,0.373573021012478,0.550152352514439
"ZNF709",4.67962646968652,-1.38502874685066,1.55754169184335,-0.889240239348894,0.373873981125014,0.550524577492791
"AC023347.1",19.7952638048962,-0.659695560857944,0.742172104939083,-0.888871403907172,0.374072195491956,0.550657387978377
"ANKRD44",206.669836647165,0.205534337320417,0.231223010299102,0.888900879953707,0.374056352499086,0.550657387978377
"KCTD18",313.648069519128,-0.173514780174774,0.195198589827106,-0.888914107056112,0.374049243237957,0.550657387978377
"PHF1",5.09369933909009,-1.32961039938318,1.49572162530175,-0.888942418757193,0.374034026635419,0.550657387978377
"PPIC-AS1",8.67721778829294,0.980534467649584,1.10367628669376,0.888425781609325,0.37431176227278,0.550970269580904
"KCTD13",650.122993560711,0.12387307355418,0.139461307106454,0.888225387559464,0.374419525141416,0.551089110521049
"TSSK5P",92.3581292034858,-0.336474392296002,0.378851807772828,-0.888142501613092,0.374464103067706,0.551114942306286
"UNC93B1",658.809097085294,-0.130358864330453,0.146804152834446,-0.887978042947202,0.374552562352821,0.551205347786979
"RP11-500G10.5",8.77855172991643,-1.00667983306111,1.13464571715861,-0.88721952397798,0.37496072292221,0.551766190452968
"ZNF414",479.702082345147,0.150807160622935,0.170011841912324,0.887039155194305,0.375057820163866,0.551869245992307
"GEMIN6",478.971668093803,0.140347508399543,0.158248165112084,0.886882374276741,0.375142232060694,0.5518739812387
"SMU1P1",14.0402880607819,0.809010100211532,0.912184508478483,0.88689304925925,0.375136484206157,0.5518739812387
"TAOK3",547.007856109199,-0.132403843087018,0.149280117675865,-0.886948946372814,0.375106387764052,0.5518739812387
"ACOT9",749.973228942598,0.119188770289263,0.134407171308221,0.886773891074163,0.375200647015053,0.5518935514072
"STPG2",9.59766937275124,-0.934160457025694,1.05345693017463,-0.886757142383445,0.375209666184003,0.5518935514072
"DHDDS-AS1",10.4111532548333,-0.90913873621771,1.02566481346525,-0.886389709661725,0.375407562385432,0.552144807025487
"USP12P1",9.91028478537249,0.950056597932019,1.07208225285196,0.886178831339359,0.375521168807705,0.552272062975687
"APBA1",24.1259296346674,0.638808988703574,0.720966871548166,0.886044857140009,0.37559335572194,0.552338390056691
"ANKAR",62.0597918170008,-0.376663979585908,0.425337207141593,-0.885565554250978,0.375851680067275,0.552678416979289
"AC097721.2",10.0428249293033,-0.90939348967895,1.02700751556844,-0.885478904383296,0.375898392452002,0.552684106204805
"KCNMB4",392.88622625085,-0.152207061286244,0.171896455467217,-0.885457823272405,0.375909757684981,0.552684106204805
"RP11-255C15.3",9.88477856981311,0.920808153519883,1.04012127223381,0.885289223575164,0.376000660662711,0.552777899897141
"MVP",163.795369315513,-0.229212177081578,0.258961779617139,-0.885119716973119,0.376092066290174,0.552872418983702
"SLC7A10",4.3995596850998,1.40989697295155,1.59339924555282,0.884835973712531,0.376245104185185,0.553057520144183
"METTL18",161.693406535574,-0.23295674760296,0.263328545430186,-0.884661961818043,0.376338977103532,0.553155631955461
"TRPC4AP",2339.12816203554,0.0744577879822735,0.0841865010291813,0.884438562857772,0.376459513686037,0.55329291794522
"MCM9",586.953827501894,0.13653721277287,0.154421231073825,0.88418679104815,0.376595387599848,0.553412838609722
"SCDP1",17.8276500305433,0.701557121551717,0.793425495120829,0.884212980129759,0.376581252705453,0.553412838609722
"ABHD17AP1",15.8635088905805,-0.736049103250342,0.832636557576378,-0.883998062002969,0.376697259006699,0.553442885539708
"EHD2",125.000561642164,0.260320829355956,0.294471200821665,0.884028144788288,0.376681019902782,0.553442885539708
"KRT222",21.0802188157872,0.636831361815481,0.720385694965278,0.884014447075014,0.376688414064458,0.553442885539708
"STX19",4.29854503637681,-1.53354971197408,1.73515230033991,-0.883812741782761,0.3767973069512,0.553549991789764
"TBC1D19",143.779974693862,0.247235804045536,0.279782443458717,0.883671616378664,0.376873506642652,0.553622049848737
"ODC1-DT",138.417376218758,-0.253555163486926,0.287014111158869,-0.883424032578584,0.37700721077331,0.553705053208795
"RP3-467K16.4",6.289750240756,-1.21569183146902,1.37602066796891,-0.883483700330935,0.376974985372292,0.553705053208795
"ZNF750",11.7578301568312,-0.860511308999181,0.974072433379405,-0.883416139818021,0.377011473628116,0.553705053208795
"RP1-253P7.4",36.2201914012137,-0.484969595595451,0.549264379953909,-0.882943830503166,0.377266620488193,0.55403987456786
"PARD6G-AS1",51.0522623822275,-0.409821757820175,0.464210699494775,-0.882835656882114,0.377325072086718,0.554085809082549
"FKBP8",5769.25108324698,-0.077452429719658,0.0877556150552271,-0.882592295329649,0.377456592868144,0.554239028240392
"HCP5",7.18978599992773,-1.07051740367993,1.21303822905493,-0.882509205430371,0.377501503918699,0.554265060945146
"CTD-2623N2.3",11.3254277080589,-0.849240289730406,0.962398134046125,-0.882420964554472,0.377549202737542,0.554295182736065
"KAZALD1",499.863712573385,-0.141580037667667,0.160487297533422,-0.882188433873915,0.377674915549016,0.554330920787077
"RP11-250B2.4",8.10321743516093,1.02143629414576,1.15786156026187,0.882174803276776,0.377682285444307,0.554330920787077
"RP11-680A11.7",32.5069035309178,0.513232411855646,0.581718326214198,0.882269629007124,0.377631016180961,0.554330920787077
"TRAPPC10",942.495578630201,0.103717629920881,0.117556201708779,0.882281227304536,0.377624745643978,0.554330920787077
"RP11-455F5.3",29.2273429438403,0.534751077840531,0.606282292181947,0.882016652533291,0.377767802074431,0.554416528868557
"ELAVL2",407.309902649713,0.148187622128374,0.168089117975378,0.881601521343465,0.377992332136098,0.554586389738608
"RP11-324H6.8",48.3898650209837,0.424233640869621,0.481160484312261,0.881688448451855,0.377945309474815,0.554586389738608
"RP11-603J24.5",27.8978759084446,0.568468937765168,0.644758065048914,0.881677901496341,0.377951014590599,0.554586389738608
"TESK2",174.813803973658,0.222904855076197,0.252827059027939,0.881649519371914,0.377966367465149,0.554586389738608
"AC079305.8",17.9453568573643,-0.703685673427169,0.79888639519664,-0.8808332169106,0.378408098163372,0.555023412666234
"CCDC88B",133.276403069157,-0.26620994322002,0.30220070754582,-0.880904433950264,0.378369547403374,0.555023412666234
"GJA1",1784.64976413202,0.0859700135166447,0.0975848598175382,0.880976963817843,0.378330288477331,0.555023412666234
"PRAP1",7.52209773500199,1.07178297543909,1.2168043775176,0.880817816932602,0.378416434700622,0.555023412666234
"SLC22A11",8.74598345649382,-0.985173832960535,1.118557032223,-0.880754225828449,0.378450859947923,0.555023412666234
"STRADA",319.60981489701,0.16645800870002,0.188995895898441,0.880749330077877,0.378453510358066,0.555023412666234
"RN7SL399P",4.43924730554934,1.39985696108748,1.58969599169541,0.880581550435019,0.378544348049833,0.555076787076381
"SPATA6L",64.9550001507078,-0.356843770315334,0.405217277945619,-0.880623284684379,0.378521751427118,0.555076787076381
"AC017104.6",5.54294578095703,-1.28086109395488,1.45473404640028,-0.880477842066292,0.378600503581239,0.555119211082552
"H2AJ",288.141050821471,-0.178044890554237,0.202402381902269,-0.879658079519078,0.379044565298223,0.555650447950832
"PPP1R15B",2354.03715822084,-0.0736334499834598,0.0836983070396276,-0.87974837948153,0.378995634510415,0.555650447950832
"SPSB4",314.335588544338,0.178079814555314,0.202440051803564,0.879666908641735,0.379039780895254,0.555650447950832
"AC002056.3",24.7682758006791,0.574054573848919,0.652659084554364,0.879562680477946,0.379096263343113,0.555655583143743
"AC009961.3",17.1614640395688,0.689596229355174,0.784265727751604,0.879289002379542,0.379244597320253,0.555655583143743
"GTF2A2",583.876677563314,0.127529641958933,0.145041666549402,0.879262111315414,0.379259174247276,0.555655583143743
"PARD3-AS1",8.44130609153487,-0.986790667707498,1.12243865975047,-0.879148859615071,0.379320568749002,0.555655583143743
"PIK3R2",8.44130609153487,-0.986790667707498,1.12243865975047,-0.879148859615071,0.379320568749002,0.555655583143743
"RNU1-36P",4.54976252276056,1.47619493040098,1.6783794087601,0.879535892001628,0.37911078116486,0.555655583143743
"RP11-37C7.3",14.342908169149,-0.752597241054912,0.855867893778345,-0.879338092392354,0.379217987825463,0.555655583143743
"RP11-535C21.3",8.79842418472305,-0.966308643083929,1.09883205207279,-0.879396119963124,0.379186535162599,0.555655583143743
"RP11-551L14.7",5.52158773987626,-1.27424781653011,1.44923656053579,-0.879254533889911,0.379263281829329,0.555655583143743
"SNX25",735.121272448383,0.125226958112062,0.142430240698383,0.879216081486861,0.379284126586797,0.555655583143743
"GTF2E2",560.443223638896,0.143787591429116,0.16356806584473,0.879068849329116,0.379363946543348,0.555679206520035
"NAA40",1432.07464039318,0.0891259033590812,0.101395640414062,0.878991473352548,0.379405899041724,0.5557007389283
"POGLUT2",147.656987493283,0.249499019854544,0.283907668517743,0.878803384061997,0.379507891115455,0.555810199506948
"R3HDM4",948.090801755339,0.104566286834877,0.119001692048893,0.878695798643891,0.379566237263632,0.555855727092985
"RN7SKP74",9.22986010034417,0.951937785375184,1.08342332999281,0.878638809985293,0.379597145812486,0.555861070036797
"RP11-646I6.3",4.49168803377856,1.420735707948,1.61757056944762,0.878314513618505,0.379773061676206,0.556078737659021
"HMGN2P46",9.1916580661688,0.93665977460585,1.06674552407291,0.87805362522602,0.3799146180045,0.556206129791051
"RP11-320G10.1",5.19146144852162,-1.2560242789829,1.43038616961205,-0.878101526473485,0.379888624671556,0.556206129791051
"INKA1",6.33435211912474,1.15909503615507,1.32039761513519,0.877837874643839,0.380031707352954,0.55633760820117
"CTD-2555K7.2",20.3992271324101,-0.648499241629049,0.738896280407107,-0.87765936684882,0.380128601546627,0.556399563142436
"STX17-AS1",15.0911982152221,-0.775049278577661,0.883076020431472,-0.877669940804158,0.380122861571029,0.556399563142436
"SGMS2",441.14556442175,0.143610005706161,0.163642213250641,0.877585329930748,0.380168793307281,0.556418451358654
"CENPU",1099.47357802029,0.101432909446218,0.11563534628209,0.877179104032549,0.380389364006045,0.55670132214507
"RP11-452L6.5",197.705421172565,-0.215884521844072,0.246146148187565,-0.877058298225196,0.380454973761607,0.556752655329466
"RP4-785G19.2",4.75342523899652,-1.35265948622126,1.54234655778109,-0.877013975488933,0.380479047227508,0.556752655329466
"SRRM2-AS1",153.73062265413,-0.254482788215859,0.290276654538359,-0.876690509681449,0.38065476288945,0.556969809850659
"RP11-120D5.1",32.3854777288771,0.54137692323454,0.617679055462665,0.876469613866102,0.380774788304343,0.557105453706957
"RP1-8B1.4",16.9437104617948,-0.700663465764029,0.799734086625451,-0.876120547419131,0.380964503581803,0.557343032898303
"FGD3",40.2285021988767,0.455416099504675,0.519916287035781,0.875941206037526,0.381061996988089,0.557445669028203
"DUS4L",151.087620025096,-0.238429791149348,0.272295904546792,-0.875627533018499,0.381232552464408,0.557655163364543
"RP1-76B20.16",13.9807279855258,0.803421200151822,0.917811163441339,0.875366559216156,0.381374489157646,0.557822767980315
"RP11-536C10.12",11.5558817764178,0.846381657333498,0.967037567487908,0.875231413741412,0.381448003923225,0.557850265222583
"SLC4A5",18.1311564301596,-0.681812430870203,0.778974805589376,-0.875268912393567,0.381427604998025,0.557850265222583
"UBE2V2",1577.70631841274,-0.0862061420103198,0.0985072857473047,-0.87512452867151,0.381506152101516,0.557895291702669
"AC092669.6",6.20811262158552,1.14089881386908,1.3038447233881,0.875026598952978,0.381559433117224,0.557905804180543
"RP11-303E16.8",23.1099257018542,0.591038057135959,0.675463773978696,0.875010740627225,0.381568061649838,0.557905804180543
"CCDC110",44.9454114396826,-0.424413658261685,0.485075067375524,-0.874944285547297,0.381604221234623,0.557918668903362
"PCGF7P",33.3346833962173,0.495849608486035,0.566804731904122,0.874815576821808,0.381674260296247,0.557981061205963
"ALG1L7P",21.0334118483107,0.640431468938393,0.732159830346654,0.874715386441194,0.381728786070149,0.558013448326714
"GBA",14.1636859375194,-0.95077708932665,1.08703867795737,-0.874648812968857,0.381765019437506,0.558013448326714
"TRAM2-AS1",155.544451725204,0.234872960175634,0.268541628634971,0.874624025219187,0.381778510990437,0.558013448326714
"PAQR9-AS1",6.7731078314834,-1.12646894668715,1.28827121367781,-0.87440356869518,0.381898514616768,0.558148839704022
"RNF138",2775.221053589,0.0708364976023526,0.0810246960412649,0.874258109728378,0.381977706631582,0.558224569334523
"NOS1AP",165.301483623085,0.247680116705433,0.283472664208784,0.873735453105316,0.382262338926414,0.558588199678378
"SWAP70",787.543953344988,0.110812767483619,0.126831509249234,0.873700613826674,0.382281316586326,0.558588199678378
"HMGB1P31",5.51446839284933,-1.27169790731396,1.45580919010981,-0.873533369588116,0.382372425949067,0.558681293889899
"LINC02021",41.885761574261,-0.468796337520804,0.53673888782422,-0.873416009451383,0.382436367981488,0.558734683636206
"NRBP2",622.291062644579,0.160973079143556,0.184369772133969,0.873099083870364,0.382609073210221,0.558946955998683
"RP11-36B6.2",10.399218847689,0.885256052162855,1.01404570611239,0.872994231745939,0.38266622178391,0.55899039532887
"PYY",5.17010340744085,-1.24884377073171,1.43122273737972,-0.872571220478299,0.38289683285537,0.559247139800433
"UQCRBP1",5.17010340744085,-1.24884377073171,1.43122273737972,-0.872571220478299,0.38289683285537,0.559247139800433
"GTF3C5",1872.46925390711,-0.0828084140684567,0.0949489057551842,-0.87213658135218,0.383133871710384,0.559553271597654
"LA16c-360B4.2",9.26902866767076,-0.956343205877341,1.09670306301613,-0.872016535859054,0.383199356681356,0.559608829197846
"CTB-50L17.8",42.7103321735261,-0.433722852809798,0.497727026132317,-0.871407076646257,0.383531923212791,0.560054386009168
"WDPCP",150.424008304087,-0.243840505032733,0.279884309818165,-0.871218916098409,0.383634633374181,0.560164254144857
"MPHOSPH9",2010.3058031254,-0.0786839898446873,0.0903353642310533,-0.871020895464982,0.383742743991385,0.560281991459855
"PCDH8",17.8081494858319,-0.669524943975558,0.768938325636125,-0.870713452111618,0.383910631587174,0.560486982794735
"AC142472.6",45.9488140797127,0.419799513684512,0.482173469718158,0.870640008314632,0.383950744171549,0.560505414118131
"LHX9",118.859520405451,-0.281567871191844,0.323427323248568,-0.870575399640699,0.383986033423257,0.560516802028322
"RP11-761I4.6",4.74630589196959,-1.34975042514725,1.55069328263417,-0.870417406370924,0.384072337694431,0.56060265124747
"ZNF343",330.945680717382,0.161028602933994,0.185024280890112,0.870310654143988,0.384130658120174,0.560647645102603
"CSPP1",887.568072219576,0.111170593756167,0.127770367640071,0.870081191824805,0.384256035346578,0.560711209192827
"LINC01786",50.6308204062418,0.416855694489329,0.479084850767403,0.870108277942008,0.384241234305228,0.560711209192827
"RP11-214K3.19",8.28658920588795,-1.01535745191766,1.16697026430568,-0.870079969451296,0.384256703313254,0.560711209192827
"LRRC8A",827.404432495329,0.108432428264234,0.12469352792417,0.869591470137691,0.384523700900438,0.561020519824043
"TMEM272",11.663368531917,0.88504326338813,1.01773267607758,0.869622528775586,0.384506721897771,0.561020519824043
"MSTO1",397.12900660326,0.161195170547302,0.18538746510163,0.869504151528987,0.384571438319061,0.561050024952706
"GLTPD2",79.139571656792,-0.321709943040694,0.370276481387063,-0.868837096635362,0.384936239391411,0.561519540232293
"RP11-52A20.2",5.83487003813629,-1.32897023613958,1.5296563864533,-0.868803116771192,0.384954828067397,0.561519540232293
"SMPDL3B",248.653993555202,0.187889547529406,0.216272094830671,0.868764635014579,0.384975880165144,0.561519540232293
"PNLIPRP1",21.6706196788238,-0.629187552140821,0.724433094255632,-0.868524032281163,0.385107521928843,0.561671373982622
"RP1-283E3.8",106.487258047741,0.27860606691902,0.320902883887181,0.868194338250227,0.385287953185251,0.561894339393539
"MAPK7",515.702935102129,0.135559387865687,0.156149509688732,0.868138415137586,0.385318563283948,0.561898793100406
"LINC02846",22.1876652557404,-0.597392175596133,0.688272885967033,-0.867958316789987,0.385417152091493,0.562002370444625
"AC006026.13",4.36373887238573,-1.37293299789666,1.58296233958961,-0.867318800681385,0.385767358289759,0.562472806784875
"GTF2IP7",7.52921708202892,1.06835786104745,1.23194413328531,0.86721291346093,0.385825362069917,0.562476939870427
"RP11-336K24.14",7.52921708202892,1.06835786104745,1.23194413328531,0.86721291346093,0.385825362069917,0.562476939870427
"GUSBP11",332.124573019379,-0.170535162491296,0.196669447591891,-0.867115683597046,0.385878628142565,0.562514377069991
"RALY-AS1",75.0347129882969,-0.328532537799103,0.379019739943001,-0.866795322714615,0.386054165317246,0.562633698710719
"RP11-305E6.4",55.0611105137828,0.386180287221567,0.445491141908321,0.866864121174918,0.386016464071813,0.562633698710719
"SLC44A3-AS1",68.2249596068764,-0.35195776500057,0.406038729070675,-0.866808360389948,0.386047020557397,0.562633698710719
"ZBTB38",510.31699017321,0.131701277614815,0.151950055846661,0.866740567359314,0.386084172611373,0.562633698710719
"ZNNT1",20.8128768391424,-0.643386302105319,0.742327814448286,-0.866714529056813,0.386098442747246,0.562633698710719
"TMEM191C",20.6855176288366,-0.681974549156419,0.78703056884171,-0.86651596031409,0.386207277750842,0.562752079506746
"ZNF837",98.2407620336931,-0.287877901798892,0.33226712953566,-0.866404998295192,0.38626810389729,0.562800493502653
"CTSLP3",4.43212795852241,1.40648966832078,1.62360272534796,0.866276981654703,0.386338286155779,0.562822318568443
"YAE1",174.461835614014,-0.221187506887671,0.255317684943097,-0.866322702780918,0.386313219677908,0.562822318568443
"RP11-848P1.3",5.62135916067382,1.19396690821754,1.37836496844515,0.86621971361067,0.386369684599223,0.562827849597282
"LA16c-431H6.7",33.7910491851112,0.483216718645857,0.557998991557308,0.86598134755989,0.386500390674587,0.562978031734089
"SERTAD2",954.743285866006,-0.105685376701591,0.122054829227973,-0.86588443382435,0.386553540244891,0.563015231366683
"ASIC4",12.6697713338213,0.800356056053729,0.924726092668315,0.865506080556553,0.386761079984344,0.563237050561403
"LINC01829",12.6697713338213,0.800356056053729,0.924726092668315,0.865506080556553,0.386761079984344,0.563237050561403
"CBR3-AS1",17.5556704907535,-0.698780106665725,0.807448902903129,-0.86541712318056,0.386809886024979,0.563249423982573
