"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPATA13",223.388500669668,0.432028343902017,0.226181236468472,1.91009807288873,0.0561205870951487,0.128247774454463
"RP11-46A10.5",12.0932426162003,-1.87675369081333,0.982679790999678,-1.9098323869102,0.0561547978527714,0.128297196976567
"TSC22D1-AS1",17.8969064520293,-1.58260861534248,0.828656524281953,-1.90984873583641,0.0561526922002988,0.128297196976567
"VLDLR-AS1",8.7383930015698,-2.2771031323835,1.193097842541,-1.90856361581699,0.056318409299321,0.128613359169275
"RP11-484D2.4",16.9657880057091,-1.69177457454667,0.887159389709787,-1.90695673648914,0.0565261901159365,0.128986743806408
"RP11-351C21.2",39.7997667976174,-0.99786841868936,0.523613651462691,-1.90573415322893,0.0566847058186854,0.129276125304643
"RP1-67A8.3",11.7603585213202,1.92900490753544,1.01312258036234,1.90401926176152,0.0569076756345326,0.129683103918614
"RP11-323P17.2",25.4406808315244,1.24748066641224,0.655893006144486,1.90195756735579,0.0571767021941586,0.130237950674831
"AC061961.2",10.303195391437,-2.01818741192385,1.06229382597076,-1.89983916180587,0.0574542299156303,0.130782451686718
"AC013463.2",5.43213558820231,-3.19049058191276,1.68004613458538,-1.8990493869385,0.0575579828421627,0.130960145964577
"PARTICL",128.19116619231,-0.586652448100473,0.309223557769329,-1.89717902585578,0.0578043140589535,0.131491272643476
"RP11-499F3.2",30.5719862171152,1.25022840886979,0.65951818791828,1.89566934130512,0.0580037818057414,0.131871458891836
"PTGES2-AS1",6.13361866679897,-2.78157911690319,1.46772140907389,-1.8951683198914,0.0580701057674244,0.131978101505077
"NUDT19-DT",15.8138915023837,1.6239594465974,0.857235486258971,1.89441463008544,0.058169996031803,0.132160934716935
"USP46-DT",47.9681247621043,0.897474006861537,0.474222432758726,1.89251698119931,0.0584221332931835,0.132659879730658
"RP11-676J12.7",6.2113125436822,2.89948594290643,1.53317301430782,1.89116682582328,0.0586020782317915,0.13300923611136
"CTD-2528L19.7",6.12649931977204,-2.77976340555423,1.471298355242,-1.88932679469829,0.0588480533227905,0.133508083589789
"RP11-1017G21.6",10.2889566973831,-2.01597467349901,1.06724422588428,-1.88895346032783,0.0588980650691593,0.133606679811462
"AC016747.3",278.277327901632,0.396210347506459,0.210033342940256,1.88641642303032,0.0592388611776742,0.134275191004219
"RP11-681B3.4",13.4171994060021,-1.82884133923614,0.969541373108127,-1.88629530411198,0.0592551717300946,0.134297233160871
"ADGRL1-AS1",109.171312422448,-0.628456254641206,0.333207561990603,-1.88608040852005,0.059284119947549,0.134347909518834
"RP3-466P17.3",17.6237349368901,-1.5867337974366,0.841335421099044,-1.88597051502221,0.059298928047465,0.134366534261124
"LINC00630",361.953249659978,0.347973078459312,0.184553732321553,1.88548383217214,0.0593645452480108,0.134485328535961
"LL0XNC01-246D9.1",7.8712251633331,-2.3494685524247,1.24722350931782,-1.88375903346287,0.0595975772108035,0.134878379234794
"RP11-498C9.15",46.4714300916307,0.950707498443119,0.50489541544225,1.88297906727945,0.0597032048198195,0.135091688301262
"SEPTIN7-DT",26.0263496055832,-1.2668502798197,0.672807917927617,-1.88293009945818,0.059709841507792,0.135091688301262
"RP11-496H1.2",5.08065125576689,-3.25136014371045,1.72689727826429,-1.88277564892476,0.0597307784475205,0.135104858937703
"LINC02062",15.5372494069613,-1.6032552369961,0.851715148549905,-1.88238431560802,0.0597838539055869,0.135170627972275
"NNT-AS1",428.206954659804,-0.321593615213641,0.170838083448517,-1.88244686853183,0.0597753673993837,0.135170627972275
"RP11-1299A16.3",8.90147246216907,-2.39320837684345,1.27235666978891,-1.8809257134169,0.0599820248330903,0.135537840023442
"AP006621.6",35.2156987128735,-1.09433883345423,0.582190348830682,-1.8796925020351,0.0601499980532988,0.135812048533365
"RP11-796E2.4",8.16314942051236,-2.3669541814841,1.2598737880664,-1.87872325299885,0.0602822910593236,0.136047958590046
"RP11-156E8.1",44.362300708927,-0.997353123711351,0.530960539146153,-1.87839406166645,0.060327277291145,0.136121889038811
"NEBL-AS1",11.9838471117557,-1.88761847040398,1.00577842163192,-1.8767736807688,0.0605491191652989,0.136516705981823
"CTD-2083E4.6",8.41957614035882,2.25320015751782,1.20079294203932,1.87642688313207,0.060596686000612,0.136608847345327
"AC078852.1",7.28750016413341,-2.73065145256049,1.45603069381178,-1.87540789089538,0.0607366303934258,0.136859379475547
"RP11-566E18.1",55.7918187831585,0.821788536702944,0.438577211009054,1.87376023212017,0.0609634799077291,0.137268807287821
"PDCD6IP-DT",57.9894162074614,-0.817783507413172,0.436590803240525,-1.87311207964828,0.0610529096344901,0.13743981898398
"CTD-3092A11.2",180.939080807488,-0.4709008802198,0.251409572288752,-1.87304276417509,0.0610624799607155,0.137446189301132
"ALG13-AS1",13.3065606736321,-1.74200985855693,0.930415739107532,-1.87229190708649,0.0611662297958575,0.137649331394695
"CTD-2574D22.2",194.154659358963,0.474528595450867,0.253467026933293,1.87215118744322,0.0611856899977965,0.13767793034044
"LINC01424",38.5257689521629,-1.02943403139101,0.549889417675828,-1.87207463591868,0.0611962785062877,0.13768136826103
"RP11-211N8.2",24.8376604092929,-1.26396782632383,0.675517578855056,-1.87111019148628,0.0613298092686095,0.137895704134548
"RP11-715F3.2",6.71863347453114,2.57332927682851,1.37578635288807,1.87044250833463,0.0614223936403053,0.13808864704735
"RP11-284M14.1",17.2733703172213,-1.53401834493604,0.820582239307299,-1.86942669662335,0.0615634732492286,0.138358899372074
"RP11-727F15.11",6.1122606257182,-2.77586097260461,1.48577411311946,-1.86829272908554,0.0617212795482474,0.138623043426403
"TAT-AS1",6.1122606257182,-2.77586097260461,1.48577411311946,-1.86829272908554,0.0617212795482474,0.138623043426403
"WNT5A-AS1",85.2089414326139,-0.723629520487261,0.387424187346319,-1.86779644669012,0.0617904489429735,0.138702008409971
"SFTA3",59.6866102192554,0.790917106405099,0.425003427717567,1.86096641773604,0.0627489192555829,0.140487621445735
"AF011889.2",25.7107043666311,-1.23620474129207,0.664333368857005,-1.86081988237167,0.0627696167735048,0.140497832670531
"RP4-751H13.5",9.31690740268797,-2.09449245616514,1.12562306913525,-1.8607405210469,0.0627808285906523,0.140507504751618
"RP11-485M7.4",20.6435783386723,-1.41001138992148,0.758161190718619,-1.85977785091454,0.0629169622829243,0.140751710274426
"GHET1",43.1164663057792,0.936920900480969,0.503870147448244,1.85944911645556,0.0629635053386319,0.140808163781536
"AC007405.6",122.902710082416,-0.608266297919371,0.32742008163219,-1.85775501272605,0.0632038123285039,0.141268106674397
"RP11-16N11.2",20.5756556884638,-1.3598365533908,0.732039108970827,-1.85760096247125,0.0632257017564049,0.141301543677647
"RP11-909N17.2",11.7586022768595,-1.85251260401074,0.997448020797755,-1.85725227318523,0.0632752711246452,0.141396827781111
"CD2BP2-DT",86.1922501581199,0.673913005129755,0.362960997193479,1.85670915150842,0.0633525448020005,0.141553993102958
"RP11-449H15.3",19.3215302978159,-1.43398086162561,0.772533794028317,-1.85620470290138,0.0634243860271359,0.141667943419797
"RP5-1180D12.1",43.419843153649,0.9426375694142,0.507879095199814,1.8560275040329,0.06344963783643,0.141693304689809
"RP11-861E21.1",8.61542432409131,-2.21080989565545,1.19215730298801,-1.85446156317988,0.063673154252983,0.142145750861898
"AC005618.10",7.90682189846772,-2.35567828041252,1.27385148923415,-1.84925660512338,0.0644207686093008,0.14354757870312
"HM13-IT1",31.7990009627396,1.08159692705302,0.584936043126014,1.84908579282061,0.0644454255121999,0.14358683037798
"RP11-37B2.1",168.965378197121,-0.476084540076582,0.25767142430983,-1.84764197796387,0.0646541527727941,0.143941787224593
"CCDC28A-AS1",141.042183070676,0.514807214238363,0.278815459545447,1.84640842755869,0.0648329244685576,0.144292530325077
"RP11-174G6.5",49.190573532036,-0.873911769888858,0.473425803814142,-1.84593185003481,0.0649021013679933,0.144430726726482
"CTC-205M6.1",39.0128515546977,-0.99350473942293,0.538522903176982,-1.84486998335969,0.065056454052218,0.144726833360111
"LINC00863",242.094780473076,0.41296241627375,0.223867359674695,1.84467452903287,0.0650848982172009,0.144774316520884
"RP11-53I6.3",15.8108440847718,-1.59862758445483,0.867283471623851,-1.84325844635509,0.0652912850640036,0.145160138065985
"CH507-24F1.2",12.4492409966219,-1.9003518566549,1.03137699696693,-1.84253853076367,0.0653964158599401,0.145340415891012
"RP11-83M8.1",17.4411589140602,1.47170096104106,0.798966055892073,1.84200686648428,0.0654741454931048,0.14543391075707
"CTD-2006H14.2",43.8432228679061,-0.966003765080415,0.525087235275876,-1.83970148231253,0.0658120758200906,0.146089052694042
"CASC2",83.0008755564103,-0.677360498389989,0.368574194065368,-1.83778601241371,0.0660939435665103,0.146650881748064
"RP11-262H14.4",62.9006394110116,-0.771249329154065,0.419697916754398,-1.83762963399552,0.0661169990227703,0.146672138198487
"LINC00847",19.2807945376944,1.38371632999764,0.753153283427569,1.83723069452796,0.0661758461815694,0.146768727375286
"ADCY6-DT",19.3567038702792,-1.43449113501264,0.780917371013216,-1.83693075382794,0.066220118545847,0.146834975779509
"RP11-87H9.4",72.2659399298708,-0.727178879584975,0.396346377374106,-1.83470550280469,0.0665493365124716,0.147436798543652
"GORAB-AS1",10.1428447450373,-2.13844585666316,1.16585837703708,-1.83422437817689,0.0666206941370037,0.147530687896138
"RP11-421K1.1",63.6156383734785,-0.795200964751495,0.434400960509051,-1.83056907567525,0.0671648878154434,0.148526106435821
"RP1-244F24.1",20.573050389423,-1.37345447024471,0.750320248616285,-1.83049101070855,0.0671765497480615,0.148527385631596
"AF003625.3",32.6469442759086,-1.07396899379361,0.587411990170299,-1.82830621738288,0.0675036072442655,0.149129583458052
"RP11-255E6.6",5.17841336519843,-3.11186778846072,1.70413502063189,-1.82606879782733,0.0678398994822526,0.149710323630153
"EIF2B5-DT",11.5333574419633,-1.81643125063392,0.995446294173282,-1.8247405824565,0.0680401860482672,0.150103584735499
"CTD-3035K23.7",39.2458812576408,-0.990862188837461,0.544400374094631,-1.82009828792884,0.0687440383011521,0.151388341615943
"RP11-106D4.2",93.80046727796,-0.647072555814363,0.355578843735086,-1.81977237176812,0.0687936767905028,0.151470884724667
"LINC01278",488.860327330609,-0.286647964487273,0.157578562433598,-1.81907970259637,0.0688992712223025,0.151670629331099
"DBH-AS1",5.67260927817239,2.75193346120444,1.51470468621588,1.81681187511176,0.0692459238801678,0.152302193273703
"FOXG1-AS1",25.8110717751034,-1.21107219592571,0.6669351085889,-1.81587710757662,0.0693892256876893,0.152568007439904
"AC005253.2",53.5811234019328,-0.888247452646705,0.490160972039407,-1.81215458454594,0.0699623141999705,0.153645831863392
"LINC01963",97.2053513925133,0.611429189155872,0.337492026716998,1.81168484216838,0.070034907058969,0.153772131995202
"LINC00271",10.9095216596429,-1.95422733235472,1.07998659648317,-1.80949220917962,0.0703745694231545,0.154368313802447
"LINC00327",6.44367672560531,2.49617916876464,1.37985944809358,1.80900973081959,0.0704494916202684,0.154499417469229
"RP4-622L5.7",10.4080768478954,-1.97147381778393,1.09049424678859,-1.80787181921385,0.0706264526766727,0.154837543976995
"RP11-334C17.5",173.186286802427,0.464974628145264,0.257216392516494,1.80771771035335,0.0706504467518655,0.154873495991968
"RGMB-AS1",32.4568730134758,-1.05723627549616,0.58491231545205,-1.80751242120637,0.0706824197582636,0.154926929086397
"LINC01388",23.8221991574715,1.24780259092984,0.691041486661334,1.80568405083523,0.0709677053375065,0.155495708150421
"RP11-214L13.2",13.2130365925431,1.66784879542109,0.924009937971649,1.80501175028733,0.071072843324929,0.155682280399466
"CTD-3222D19.8",18.412889605343,-1.48003688175635,0.820177196791287,-1.80453307839645,0.0711477784177722,0.155735258889169
"PRANCR",52.6731482304799,-0.88298493973386,0.489287952706696,-1.80463249677264,0.0711322093502079,0.155735258889169
"RP5-823G15.5",10.3258911862761,1.89271066799252,1.04925226305256,1.8038661765533,0.0712522884861266,0.15587441417451
"AC000123.3",11.5799220510911,-1.90917375381885,1.05900582013596,-1.80279816929971,0.0714199178043826,0.156190856279404
"RP11-420L9.5",134.978392495681,0.512860906768424,0.284871377953626,1.80032444976593,0.071809422462692,0.156838087765412
"RP11-359B12.2",81.5634323768489,-0.663854000925886,0.369144640048758,-1.79835741577665,0.0721203864813721,0.157385145627318
"POLH-AS1",54.2257778373348,0.812130137403239,0.451645434123344,1.79815863516833,0.0721518725264341,0.157437007243073
"RP4-613B23.1",124.15860709805,-0.540325325083169,0.301034033605001,-1.79489780146305,0.0726699842979539,0.158321414894513
"RP11-435O5.4",11.0882018854113,-1.89341165984323,1.05516071752026,-1.79442963370827,0.0727446205558644,0.158430799755204
"RP5-892C22.1",9.03470779157639,-2.04058703145854,1.13895354653997,-1.79163323882493,0.0731917351069663,0.159211934133364
"C3orf35",24.793701099206,-1.21380371733503,0.677872059330477,-1.79060886287877,0.0733560837934101,0.159535399384751
"AP003068.23",91.1983555313936,-0.616054579423406,0.344156279575179,-1.79004311699282,0.0734469801677617,0.159664965096037
"RP11-728G15.1",29.2993375234638,-1.1437445621075,0.640516809357436,-1.78565893259679,0.0741544985788107,0.1609799191441
"GOLGA4-AS1",69.0711413141276,-0.727996126134465,0.407787086576302,-1.78523585002795,0.0742230692444234,0.161077331307262
"ACOXL-AS1",9.83846702759075,-1.93390740296403,1.08380982505479,-1.7843604645919,0.0743651109582316,0.161316912505245
"RP11-707G18.1",6.53605814118945,-2.49213324869609,1.39743155025095,-1.78336695507451,0.0745265887322591,0.161615619572423
"RP11-314N13.3",20.8434930903627,-1.29205346235654,0.725032297143975,-1.78206331972541,0.0747389065376387,0.161989906803677
"PRECSIT",18.4445905434163,1.39241821218327,0.782501433704364,1.77944493416652,0.07516684518806,0.162761722441301
"RP11-738B7.1",11.9047142292054,-1.76230109639552,0.990686694325292,-1.77886824007032,0.0752613661434403,0.162949088663293
"RP11-893F2.13",6.17894004800127,-2.72446287073404,1.53449352047311,-1.77548020528236,0.0758186311460546,0.163946734644666
"RP11-158M9.1",27.2226428655978,-1.21490417078065,0.686693409681072,-1.76920901475507,0.0768590003574414,0.16590772259207
"MGC16275",11.8496392126094,1.76915307625883,1.00015600233678,1.7688771272935,0.076914381984867,0.165999276360439
"CASC15",9.09878191481871,-2.05173087440906,1.16040961548818,-1.76810916337151,0.0770426558375467,0.166226395955288
"CTD-2639E6.11",18.1166936585263,-1.41051879112408,0.799412392814342,-1.76444448923081,0.07765717346791,0.167248354899044
"RP11-464F9.22",15.4097666814967,-1.54681484669151,0.877743261578663,-1.76226342530901,0.0780248003624837,0.167951409710905
"XPC-AS1",59.197276636494,-0.765251881400978,0.434437564974579,-1.7614772365409,0.0781576625087734,0.168174926168683
"AC137932.5",100.313575192786,-0.633847818353596,0.360248859641676,-1.75947210210202,0.0784973546898212,0.168798219529215
"WWTR1-AS1",14.7450000508012,-1.52205388566178,0.865918426025019,-1.75773356925633,0.0787928531980274,0.169247347472978
"TP53TG1",93.2036759146678,-0.59842655709555,0.340701814834446,-1.75645250785159,0.0790111738914956,0.16960910062338
"RP4-539M6.22",8.06265849688124,-2.13510929376529,1.21670482068381,-1.7548293205293,0.0792885067234572,0.17011489273969
"RP5-901A4.1",42.6177509977195,-0.907729378135396,0.517629646154391,-1.75362710555541,0.0794944233593329,0.170484937602036
"AC009264.1",8.10086053105662,-2.10260581100029,1.20138885270505,-1.75014593007589,0.0800931360314022,0.171552430337849
"CSTF3-DT",11.539085728549,1.73479663460044,0.991373639175341,1.74989183295564,0.0801369802193991,0.171610288138392
"HEXA-AS1",11.3747920293502,-1.76217440192192,1.00855518812926,-1.74722655008153,0.0805980480214975,0.172419852609388
"CTC-340A15.2",7.18658607783104,-2.48617406144625,1.42319842430351,-1.74689208404861,0.0806560592076606,0.17250447905427
"LINC00240",31.9239796410723,-1.01774190734525,0.582674522927381,-1.74667308642924,0.080694061436463,0.172540541678303
"LINC00470",145.352176025774,0.493530410687846,0.282558495698443,1.74664863453463,0.080698305428178,0.172540541678303
"C22orf24",29.1485529820593,1.09900209283677,0.629501557443726,1.7458290290807,0.0808406650987499,0.172790566250378
"ASB16-AS1",293.83299881029,-0.344557572627191,0.197475646268792,-1.74481045707377,0.0810178679564789,0.173096746175667
"CTB-31O20.8",14.7805967859358,-1.52606752966281,0.874856093350179,-1.74436406314423,0.0810956272537175,0.173244728688376
"RP11-148K1.12",28.1353082173904,-1.09849784651341,0.629847621213131,-1.74406921534073,0.0811470212887259,0.173318205834127
"XXbac-B135H6.18",23.7774501360751,-1.18642882724851,0.680450658367042,-1.74359273910576,0.081230130311711,0.173391658578106
"RP6-109B7.4",4.96028787732916,-3.038321799111,1.74329336691179,-1.74286316737,0.0813575192028648,0.17356781482168
"AC156455.1",282.763282413101,-0.366190107168474,0.210263362554677,-1.74157828886262,0.0815822631408427,0.17393421614065
"SRP14-AS1",156.680420880629,-0.466546758336816,0.268329197973821,-1.73871036718984,0.0820857215432204,0.174819582646746
"RP11-613O14.1",8.72425350531777,2.05645887823669,1.18302082686116,1.73831164383891,0.0821559157808729,0.174905124106053
"C9orf163",16.5478003833443,-1.45075046285189,0.834833052996581,-1.73777314834925,0.0822507938047355,0.175052284362004
"HNRNPD-DT",11.009069002861,-1.75726247385884,1.01205548090666,-1.73633017854376,0.0825054700763043,0.175521026638072
"RP11-18O11.3",17.242164114914,-1.43070758562899,0.824197105194569,-1.73588038178227,0.0825849873066457,0.175671862734176
"RP11-325L7.1",6.33217134737404,-2.43725153702363,1.40567550319212,-1.73386498625673,0.0829420416949352,0.176321014616495
"ATP6V0E2-AS1",195.541872950348,-0.418885379004909,0.241630029525069,-1.73358162405658,0.082992343267642,0.176409556089908
"RP11-1275H24.2",4.91757179516762,-3.02557403998351,1.74580922301413,-1.7330496368669,0.0830868467366688,0.176573620824118
"RP1-228H13.5",76.1255463954595,0.715645730828037,0.413024595961525,1.73269519013028,0.0831498598808526,0.176689119719723
"RP11-345P4.9",97.7077121743241,-0.617675586950367,0.357283233201673,-1.72881212872845,0.0838427247102748,0.177815712992042
"RP11-436D23.1",7.64858562747767,-2.25206679013063,1.30267976962263,-1.72879539749284,0.0838457201911866,0.177815712992042
"RP11-399K21.14",113.186956625649,-0.62219799743677,0.360269665183164,-1.7270341013042,0.0841615392658903,0.178355637826935
"ARMCX5-GPRASP2",93.3268253964688,-0.615688143382609,0.356632808720089,-1.72639232378041,0.0842768558359653,0.178581457690031
"RP3-402G11.26",289.266572394912,0.35006763560224,0.203047278838748,1.72406957435883,0.0846952839214149,0.179319025484536
"CTBP1-DT",700.844532016909,0.231185158710996,0.134184451593086,1.72289081161255,0.0849082722610909,0.17962076768087
"SATB1-AS1",60.9027690513521,-0.776844225465372,0.450889651879629,-1.72291429228179,0.0849040253600812,0.17962076768087
"RSL1D1-DT",13.3064371584733,-1.57915429068172,0.917672147752994,-1.7208262172372,0.0852823634851108,0.180281222664824
"CTD-3099C6.11",8.86190368490944,-1.96871505932523,1.14415644126833,-1.72066947168769,0.0853108191103321,0.180285305469871
"RP11-276H7.2",7.06299845993962,2.27590717697125,1.3235592523154,1.7195355425077,0.0855169015879933,0.18053371366402
"AP001062.7",48.9843810866923,-0.837619039162154,0.48715087561451,-1.71942427098289,0.0855371459524694,0.180557758086626
"RP3-508I15.9",216.970932198242,-0.39622521225744,0.230533284204494,-1.71873321297054,0.0856629614590142,0.180740502787853
"RP1-14D6.13",57.9401800732978,-0.763110654493603,0.444254461954641,-1.71773323589379,0.0858452841924588,0.181055385588761
"RP11-408A13.4",11.0472710370364,-1.73597847414432,1.01234119109346,-1.7148156070477,0.0863790391853761,0.181976959192996
"STARD4-AS1",124.255791500576,-0.524074595481624,0.305673657689644,-1.71449054342041,0.0864386723582538,0.182064969327255
"SPACA6P-AS",9.10974978881182,-2.17319334327008,1.26808110819231,-1.71376525462795,0.0865718470013323,0.182246357817483
"CSGALNACT2-DT",59.7628617974789,-0.816483116022484,0.476590465441063,-1.71317551488754,0.0866802547552793,0.182441894582463
"RP11-298I3.6",37.997142597428,-0.910601957044822,0.531994365564231,-1.71167594243041,0.0869564044824053,0.182947590156905
"PIK3CD-AS2",162.809060584781,0.467432697228938,0.273414547731037,1.70961165420049,0.0873377091279195,0.183579345101269
"XXbac-BPG299F13.17",13.6849132927422,-1.54446520754291,0.903551118464659,-1.70932797932597,0.0873902133664871,0.18365184383758
"AC004540.4",14.4983971748243,-1.48919127321444,0.871992799647422,-1.7078022591661,0.0876730397613529,0.184170284719661
"RP11-299G20.2",25.4527677431535,-1.13584948086774,0.665398524239685,-1.70702134058024,0.0878180859261695,0.184417980444956
"CTC-529I10.2",15.8942439849907,-1.44161925167242,0.844565921232538,-1.70693514316628,0.0878341079051452,0.184432632508888
"RP11-295P9.3",372.626527678675,0.302083912642737,0.177117862305805,1.70555306342378,0.0880913246341194,0.184896572374095
"RP11-357L2.2",21.9679016771123,1.32327916714224,0.776549850716162,1.70404921966293,0.0883718923136453,0.185409121943363
"RP11-276E15.4",8.73305888832945,-2.0551099851369,1.20668177384401,-1.7031084994266,0.0885477656476675,0.185720786805348
"RP11-12M5.3",4.37001520142027,3.00598834476971,1.76635546624121,1.70180261120738,0.0887923768545355,0.18617638626641
"RP11-86K22.2",15.2153621754002,-1.54724324214281,0.909276744034393,-1.70161972391135,0.088826677641433,0.186210011698001
"RP11-392O17.2",41.7799379020084,-0.895246721284571,0.526463579351277,-1.70049127118673,0.0890385568937997,0.186577454898928
"SCIRT",29.5868665758468,-1.05797311366691,0.622646288738771,-1.6991558976605,0.0892898135635489,0.187046290155571
"CAMTA1-DT",31.6785627038571,-1.06520128134459,0.627660727327091,-1.69709722939138,0.0896782799514891,0.187609501025014
"CYP1B1-AS1",24.1749267178324,1.14820157793199,0.676536361668962,1.69717644606636,0.089663306799288,0.187609501025014
"RP11-146E13.4",83.8641901957119,-0.62842274791552,0.370268720741887,-1.69720722467829,0.0896574897181372,0.187609501025014
"INSYN1-AS1",18.1838724885443,1.35767880477401,0.800159703756408,1.69675978232881,0.0897420851153701,0.18770446790312
"KIZ-AS1",10.9082784317174,-1.83180140212271,1.07958722310626,-1.69676091279788,0.0897418713030235,0.18770446790312
"RP11-572M11.4",54.1243933326235,-0.758083819423517,0.447538184505155,-1.69389751683811,0.0902847589094792,0.188704030229929
"RB1-DT",8.99199170941485,-2.03321645914495,1.20040562846586,-1.69377451332299,0.0903081389188929,0.188733551367751
"RP3-406P24.4",7.81605562090429,-2.08028401761077,1.22857722014731,-1.69324645085096,0.0904085662495131,0.18892406993173
"CD27-AS1",50.0223207674917,-0.821673326552222,0.485346427400436,-1.69296255244565,0.090462595397217,0.188998235936952
"POU2F1-DT",19.7410561236497,-1.35352101467185,0.799703300694107,-1.69252898355809,0.0905451586944373,0.189128367937237
"RP11-251G23.5",44.8611348601766,0.840935764521834,0.49738680225819,1.69070783684628,0.0908926168092539,0.189760555887939
"RP11-182L21.6",57.1260306701958,-0.776116499831524,0.459207939857183,-1.6901199488687,0.0910050091199508,0.189975751532035
"RP11-9E17.1",105.069800129589,0.553158140544599,0.327778588803921,1.68759693109638,0.0914886287532914,0.190816526253715
"RP11-666A8.7",7.14565522945608,-2.17938274807279,1.29157637451003,-1.68738201711033,0.0915299194069832,0.190849194982011
"RP11-157L3.13",7.86137700210659,-2.0487774480829,1.21550788975945,-1.68553200299535,0.0918859756964126,0.191375257635443
"AP000442.1",7.45181818068919,-2.20471583090817,1.30822247394122,-1.68527591814421,0.0919353497095804,0.19142792973839
"CTD-2298J14.2",14.4377173868015,-1.56010523456455,0.926802887427429,-1.68331935056332,0.0923132863873963,0.192057975994837
"SEC24B-AS1",38.2591701062205,-0.976081297176019,0.580463615276172,-1.68155465991029,0.0926552288323169,0.192671096381784
"CTC-459F4.9",31.1221291540034,-1.03811940803482,0.617691347252677,-1.68064424514298,0.092832036286273,0.192964467580008
"SPINT1-AS1",6.43705280383249,-2.3532156622669,1.40023634898534,-1.6805846127135,0.0928436266699748,0.192964467580008
"RP11-395I6.3",21.1276730235143,1.22162590071683,0.72715626635884,1.68000463893958,0.0929564131578186,0.193139822773699
"RP11-357H14.16",29.1062950884827,-1.0977204822552,0.654286230146743,-1.67773740555261,0.0933983737309786,0.19386132741153
"RP11-261P9.4",5.98929194823971,-2.6666602433761,1.59117981315965,-1.67590125347357,0.0937575361724722,0.194394265818265
"RAP2C-AS1",53.2912178000574,-0.783977589591889,0.467824813940618,-1.67579308798999,0.0937787284974811,0.194400295357039
"RP11-122G18.11",4.42176074417295,-2.94073602683301,1.75536784639889,-1.67528192615917,0.0938789298746398,0.194501652009122
"CTB-31N19.7",20.5234573185833,-1.3329319285838,0.797221664957537,-1.6719715321018,0.094529935815132,0.195631779275993
"RP11-80H5.7",15.2156045337489,-1.50094825200934,0.900177795144048,-1.66739088667384,0.0954367048136027,0.197068339023207
"CD81-AS1",24.9850109175953,-1.10280354655962,0.662085605561592,-1.66565099330954,0.0957829481995159,0.197663201774752
"VIM-AS1",65.089727102977,-0.700264324938343,0.420451699203161,-1.66550480415582,0.0958120859656243,0.19770332371231
"RP11-989F5.1",6.08556847139708,-2.3698944014414,1.42310603010264,-1.66529713971521,0.0958534889085122,0.197748734554176
"AP000320.6",12.0932136268744,1.65397024674113,0.994476101356348,1.66315735942303,0.0962809405879374,0.198449879665282
"CH507-254M2.3",4.42888009119987,-2.94298077068495,1.76961104071455,-1.66306646091934,0.0962991325813517,0.19845669072318
"RP11-186N15.3",37.5108314254334,0.893658966146015,0.537567650074847,1.66241210017305,0.0964301744028761,0.198697219709887
"AC007405.8",31.392761596097,-1.1325224537191,0.681525896547885,-1.66174529750907,0.0965638545554297,0.198912370768741
"ZNF775-AS1",6.13800919962631,-2.32742656320466,1.40113484809946,-1.66110104702745,0.0966931542335302,0.199118370831742
"LINC01004",29.9172925147139,-1.00705817688668,0.606392491977842,-1.66073655299063,0.0967663687137356,0.199237022179922
"PLS3-AS1",30.0148122657967,-1.02015036859757,0.614920994535887,-1.65899420846337,0.0971169593425016,0.199809496312476
"RP11-1275H24.3",17.521634911826,-1.36523700037984,0.824477603229465,-1.65588124532701,0.0977458703549519,0.200900719928215
"MIR4713HG",15.1108702203181,1.40695551844061,0.850864435304746,1.65356014432157,0.0982169163164149,0.201787520464284
"RN7SKP23",20.0059223530003,-1.23688585483234,0.748271336553764,-1.65299109348346,0.0983326762271571,0.201989303223869
"CTD-2135D7.2",6.04959982616718,2.40124020353244,1.45400277006691,1.65146879563506,0.0986428873584111,0.202458693117802
"RP11-107N15.1",21.1948539076392,-1.20832217656535,0.732259325658666,-1.65012876480401,0.0989166026189589,0.202979615980999
"RP11-977G19.5",12.7439466851955,-1.54125576505406,0.936929763163628,-1.64500672905285,0.0999684234097278,0.204808210765373
"ZFAS1",388.743129676129,-0.293898717960711,0.178670887416814,-1.64491665211853,0.0999870003919089,0.20482205343684
"AC073254.1",14.1074385909621,1.50762016477805,0.917272750332734,1.64358983108478,0.10026095586083,0.205207467255481
"RP11-54G14.1",6.83949227822297,-2.15047275501078,1.30841138242817,-1.64357539523991,0.100263939790415,0.205207467255481
"RP11-875O11.1",8.53282017176962,2.0253702503237,1.23229193220481,1.64357989969139,0.100263008700073,0.205207467255481
"C2orf27A",91.6232566896177,0.580657415100174,0.353351730123822,1.64328448284857,0.100324087287615,0.205248165333776
"RP11-115D19.1",33.8397419487949,0.926098771741876,0.563562886768121,1.64329268922018,0.100322390187742,0.205248165333776
"RP3-425C14.4",162.833915309585,-0.434766616176514,0.264706237368785,-1.64244945830575,0.100496892301628,0.20553983259002
"RP11-128N14.6",18.971284521337,-1.24998710129832,0.761110960680013,-1.64231914382302,0.10052388175515,0.205574413084873
"RP11-495L18.2",25.3132027780287,1.10411108000897,0.672325774372348,1.64222631660926,0.100543110737462,0.205593117834695
